asin,title,price,original_price,discount,rating,reviews_count,image_url,url,prime,delivery,sponsored
B0DNT9MXQN,"Cosmos Joy Clear Transparent Case for Samsung Galaxy Z Fold4, 5 & 6 Back Cover, Ultra Thin Clear Case. (Fold5)",,,,,,https://m.media-amazon.com/images/I/51jTy1ZTu-L._AC_UY218_.jpg,,False,,True
B08S7HNX4Q,WOW IMAGINE Shock Proof Clear Back Case Mobile Cover for XIAOMI Mi 10i 5G (Hard | Hybrid PC + TPU | Full Armor Device & Camera Protection | Camo Black),189.0,999.0,81,4.2,413,https://m.media-amazon.com/images/I/51G-a96EuxL._AC_UY218_.jpg,,False,"FREE delivery Tue, 11 Mar on first order",True
B09KVH6JBY,M31 Silicone Case (Purple),299.0,1999.0,85,4.0,810,https://m.media-amazon.com/images/I/61msq7n4dqL._AC_UL320_.jpg,,False,,False
B0CTF93F55,CEDO iPhone 15 (6.1 Inch) Clear Case | Soft Flexible Slim-Fit | Full Body 360 Protection Shock Proof TPU Back Cover (Transparent),199.0,999.0,80,4.1,2910,https://m.media-amazon.com/images/I/71qfSDilrsL._AC_UL320_.jpg,,False,,False
B0DRD6GRJ9,Sounce iPhone 16 Pro Case Cover with Ultra-Hybrid Crystal Clear | Camera Protection Bump | Shockproof Design | Hard Clear Back | Bumper Case Cover for iPhone 16 Pro (Transparent),199.0,999.0,80,4.3,551,https://m.media-amazon.com/images/I/71T7O2LvhyL._AC_UL320_.jpg,,False,,False
B07TVY7812,Zapcase Back Cover Case for Mi Redmi 7A | Compatible for Mi Redmi 7A Back Cover Case | 360 Degree Protection | Soft and Flexible (TPU | Matte Black),149.0,399.0,63,4.0,1198,https://m.media-amazon.com/images/I/81wJmG9pVyL._AC_UL320_.jpg,,False,,False
B07RLBZ2R3,Zapcase Back Cover Case for Samsung Galaxy A10 | Compatible for Samsung Galaxy A10 Back Cover Case | 360 Degree Protection | Soft and Flexible (TPU | Matte Black),149.0,399.0,63,4.3,134,https://m.media-amazon.com/images/I/81C0DjK778L._AC_UL320_.jpg,,False,,False
B08ZGF14ZC,"Winble Camera Protection Soft Silicone, TPU Protective Back Cover Case for OnePlus 9/One Plus 9 (Blue)",289.0,999.0,71,3.8,967,https://m.media-amazon.com/images/I/61-VVec9PFL._AC_UY218_.jpg,https://www.amazon.in/Winble-Protection-Silicone-Protective-OnePlus/dp/B08ZGF14ZC/ref=sr_1_125?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-125&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0CDKWZ1W2,Fashionury Soft Silicon Printed Designer Mobile Back Cover for Redmi 12 5G -D0126,149.0,549.0,73,4.2,65,https://m.media-amazon.com/images/I/61lw5kuuC2L._AC_UY218_.jpg,https://www.amazon.in/Fashionury-Silicon-Printed-Designer-Mobile/dp/B0CDKWZ1W2/ref=sr_1_126?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-126&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B09YR95CN3,CEDO Samsung Galaxy M33 (5G) Back Case Cover | Camera Protection Shockproof Bumper-Edge | Acrylic Crystal Clear 360 Degree Protection TPU+PC | Transparent Eagle Back Case Cover (Black),179.0,999.0,82,4.1,567,https://m.media-amazon.com/images/I/61ILkO5KzgL._AC_UY218_.jpg,https://www.amazon.in/CEDO-Samsung-M33-Transparent-Galaxy/dp/B09YR95CN3/ref=sr_1_127?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-127&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B08X3P6LCD,Pikkme Flip Cover Leather Finish | Inside TPU with Card Pockets | Wallet Stand and Shock Proof | Complete Protection Flip Case for Samsung Galaxy M12 / F12 / A12(Brown),199.0,999.0,80,4.2,2952,https://m.media-amazon.com/images/I/71lGlbVDomL._AC_UY218_.jpg,https://www.amazon.in/Pikkme-Galaxy-Leather-Magnetic-Samsung/dp/B08X3P6LCD/ref=sr_1_128?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-128&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0CZS1WDTJ,"TheGiftKart Back Cover for Samsung Galaxy M15 / F15 / M15 5G Prime Edition | Shockproof Clear Soft TPU Case | Cushioned Edges for Ultimate Protection Cover for Samsung M15 / F15 5G (TPU, Transparent)",299.0,999.0,70,4.3,94,https://m.media-amazon.com/images/I/61mtgWumymL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Cushioned-Protection-Transparent/dp/B0CZS1WDTJ/ref=sr_1_129?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-129&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DDXY17KQ,"DD SON Premium Ultra Clear Soft Slim Back Cover Case for Samsung Galaxy M05 / A05 / F05 | with Camera Protection Dust Proof Transparent Back Cover (Silicone, Transparent)",129.0,699.0,82,3.8,106,https://m.media-amazon.com/images/I/513vCSTYp-L._AC_UY218_.jpg,https://www.amazon.in/DD-SON-Protection-Transparent-Silicone/dp/B0DDXY17KQ/ref=sr_1_130?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-130&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B08KJ4CLVS,TheGiftKart Back Cover for Samsung Galaxy M21 / M21 2021 Edition / M30s (Black),299.0,999.0,70,4.2,2567,https://m.media-amazon.com/images/I/516YtoiNGbL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Bumper-Polycarbonate-Kickstand-Samsung/dp/B08KJ4CLVS/ref=sr_1_131?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-131&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B085N1YZK8,TheGiftKart Transparent Crystal Clear Back Cover Case for Samsung Galaxy M31 Prime / F41 / M31 | Shockproof Soft TPU Case | Cushioned Edges for Ultimate Protection (Transparent),150.0,999.0,85,4.2,1831,https://m.media-amazon.com/images/I/61MNZbuWcYL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Transparent-Samsung-Galaxy-M31/dp/B085N1YZK8/ref=sr_1_132?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.lwQXGmYMxZdvSjngidB_NZEtmAgmRWDx4v6AuBiyEN66GIuhRiubkB-4rrMNeu15lIGoQD2onKWBR6B2y5tiYg3ymNrAgXMkLLflw50-2-GxOTC-E8ZRZjF90hQ3Pg03NIhSrYuBKaW4BG1L10upXQBDwkB1RLXkG_1rga3_Fb-aN-q8ChWNjW_xUUPSkxBmWYgErVYwRtvPqjWP771DB1_FxQRfqe8SNVThcclde4A.zIfOOKji_Cw498-qqKDVRqkTWu96DMz8Ktw7pO2IbFk&dib_tag=se&keywords=mobile+back+cover&qid=1741417162&sprefix=mobile+back+cover%2Caps%2C256&sr=8-132&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0D9CXKZ85,TechTrendz Shockproof Scratch Resistance Heavy Duty Crystal Clear Flexible TPU Corner Protection Transparent Back Cover for Samsung Galaxy Z Flip 6,1399.0,3999.0,65,,,https://m.media-amazon.com/images/I/51Xgrt9MsOL._AC_UY218_.jpg,,True,"FREE delivery Thu, 13 Mar",True
B08TTC4LJT,WOW IMAGINE Shock Proof Back Case Mobile Cover for Xiaomi Mi Redmi Note 9 (Armor | Hybrid PC + TPU | Full Protection with Ring Holder Kickstand | Carbon Black),274.0,999.0,73,4.3,108,https://m.media-amazon.com/images/I/61u5jn-SuDL._AC_UY218_.jpg,,False,"FREE delivery Mon, 10 Mar on first order",True
B0D2J2NY7H,REALCASE Samsung A35 5G Back Cover Case | Heavy Duty PC Hybrid Shock Proof Armor Defender Ring Back Cover Case for Samsung Galaxy A35 5G (Black),378.0,1499.0,75,4.3,9,https://m.media-amazon.com/images/I/71wRiDNVenL._AC_UL320_.jpg,,False,,False
B085628HXG,Amazon Brand - Solimo Rubber Soft & Flexible Back Phone Case for Samsung Galaxy M31 / M31 Prime / F41 (Transparent),139.0,299.0,54,4.0,2122,https://m.media-amazon.com/images/I/51s6WZqy5zL._AC_UL320_.jpg,,False,,False
B09WX8T7R2,Amazon Brand-Solimo Flip for Motorola Moto G9 (Leather_Black),229.0,499.0,54,5.0,1,https://m.media-amazon.com/images/I/61hWoWQ3HGL._AC_UL320_.jpg,,False,,False
B08KF2PM5Z,REALCASE Samsung M31s Back Cover Case Stylish | Fully Protective Deer Design Shock Proof TPU Bumper | Fabric Back Cover Case for Samsung Galaxy M31s (D-Blue),283.0,999.0,72,4.0,1854,https://m.media-amazon.com/images/I/41ntCoEc8JL._AC_UL320_.jpg,,False,,False
B0BJKG5LK2,Amazon Brand - Solimo Back Case Cover for iQOO Z3 5G | Compatible for iQOO Z3 5G Back Case Cover | Clear Case for iQOO Z3 5G with Camera Protection | (TPU + PC | Matte Black),209.0,499.0,58,4.2,73,https://m.media-amazon.com/images/I/61x5d+xZH-L._AC_UL320_.jpg,,False,,False
B08XVXPNZ2,"MoreFit Silicon Back Cover Compatible for Nokia 7.2 - Soft, Shock Proof, Slim, Hybrid Edge to Edge Scratch Resistant Protective Mobile Phone Case Cover",225.0,699.0,68,4.1,34,https://m.media-amazon.com/images/I/410Id61AV2L._AC_UY218_.jpg,,True,"FREE delivery Wed, 12 Mar",True
B0BBRKBMRM,Winble Back Cover for Samsung Galaxy M13 4G Back Cover Camera Protection Soft Silicon Protective Back Case Cover Designed for Samsung Galaxy M13 4G (Gray),279.0,999.0,72,3.9,27,https://m.media-amazon.com/images/I/51Pbz9p2PKL._AC_UY218_.jpg,,False,"FREE delivery Wed, 12 Mar on first order",True
B0DDTZNQY3,"TheGiftKart Shockproof Crystal Clear Back Cover Case for iQOO Z9s Pro 5G / Vivo T3 Pro 5G | 360 Degree Protection | Protective Design | Transparent Back Case for iQOO Z9s Pro (PC & TPU, Black Bumper)",199.0,999.0,80,4.4,104,https://m.media-amazon.com/images/I/6114-ntFj3L._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B0DDTZNQY3/ref=sr_1_131?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-131&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B09XFF5QF9,"TheGiftKart Shockproof Clear Back Cover Case for Samsung Galaxy M33 5G | 360 Degree Protection | Hard Transparent Back Cover Case for Samsung Galaxy M33 5G (PC & TPU, Black Bumper)",269.0,999.0,73,4.2,1552,https://m.media-amazon.com/images/I/618ieaGnzYL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Crystal-Samsung-Protection-Transparent/dp/B09XFF5QF9/ref=sr_1_132?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-132&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DVSBBK2F,Spigen Essential Sand Blast Back Cover Case Compatible with Samsung Galaxy M16 5G (TPU | Matte Black),599.0,999.0,40,,,https://m.media-amazon.com/images/I/615-dKdcbdL._AC_UY218_.jpg,https://www.amazon.in/Spigen-Essential-Compatible-Samsung-Galaxy/dp/B0DVSBBK2F/ref=sr_1_133?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-133&xpid=MRsRi1WTN-hc0,True,"FREE delivery Mon, 10 Mar",False
B0CW3N7M1J,SHINESTAR Redmi A3 (2024) / Redmi A3x / Poco C61 Flip Back Cover | PU Leather Flip Cover Wallet Case with TPU Silicone Case Back Cover for Redmi A3 (2024) / Redmi A3x / Poco C61 - Unique Green,279.0,999.0,72,4.3,65,https://m.media-amazon.com/images/I/81f1PeEk+EL._AC_UY218_.jpg,https://www.amazon.in/SHINESTAR-Redmi-Leather-Wallet-Silicone/dp/B0CW3N7M1J/ref=sr_1_134?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-134&xpid=MRsRi1WTN-hc0,False,"FREE delivery Tue, 11 Mar on first order",False
B0DKTPWR51,"TheGiftKart Shockproof Crystal Clear Back Cover Case for Samsung Galaxy A16 5G | 360 Degree Protection | Protective Design | Transparent Back Case Cover for Samsung A16 5G (PC & TPU, Black Bumper)",199.0,999.0,80,4.4,18,https://m.media-amazon.com/images/I/51dHEhKVL2L._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B0DKTPWR51/ref=sr_1_135?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-135&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B0DC5NZDMW,JGD PRODUCTS for Samsung Galaxy A35 5G (2024) Premium Transparent Hybrid Soft Slim Dust Proof Back Case Cover with Camera Protection,158.0,699.0,77,4.0,3575,https://m.media-amazon.com/images/I/61kjgKqGnCL._AC_UY218_.jpg,https://www.amazon.in/JGD-PRODUCTS-Samsung-Galaxy-A35/dp/B0DC5NZDMW/ref=sr_1_136?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-136&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B089ZW19KW,Spigen Ultra Hybrid Back Cover Case Compatible with Samsung Galaxy M51 (TPU + PC | Black),1139.0,2699.0,58,4.5,5757,https://m.media-amazon.com/images/I/515yaCcchkL._AC_UY218_.jpg,https://www.amazon.in/Spigen-Ultra-Hybrid-Samsung-Galaxy/dp/B089ZW19KW/ref=sr_1_137?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-137&xpid=MRsRi1WTN-hc0,True,"FREE delivery Mon, 10 Mar",False
B0CTQT19T7,Amazon Brand - Solimo Back Cover for Samsung Galaxy A15 5G (Silicone|Transparent),99.0,999.0,90,3.7,186,https://m.media-amazon.com/images/I/51GQ50M-ClL._AC_UY218_.jpg,https://www.amazon.in/Amazon-Brand-Samsung-Silicone-Transparent/dp/B0CTQT19T7/ref=sr_1_138?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-138&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
B084SR4L4Z,Pikkme Xiaomi Redmi Note 4 Flip Cover Magnetic Leather Wallet Case Shockproof TPU for Xiaomi Redmi Note 4 (Brown),199.0,999.0,80,4.1,1792,https://m.media-amazon.com/images/I/61VmVS0clOL._AC_UY218_.jpg,,False,"FREE delivery Mon, 10 Mar on first order",True
B0D9CXMWSM,TechTrendz Non-Slip Grip Protection Transparent Hard PC Case Cover for Samsung Galaxy Z Flip 6 - Transparent,1299.0,2999.0,57,,,https://m.media-amazon.com/images/I/51BGHNqlf-L._AC_UY218_.jpg,,True,"FREE delivery Tue, 11 Mar",True
B0DRDZJM7P,Sounce iPhone 16 Pro Max Case Cover with Ultra-Hybrid Crystal Clear | Camera Protection Bump | Shockproof Design | Hard Clear Back | Bumper Case Cover for iPhone 16 Pro Max (Transparent),199.0,999.0,80,4.3,551,https://m.media-amazon.com/images/I/71Bxo+30lCL._AC_UL320_.jpg,,False,,False
B07QGSMYG3,Zapcase Back Cover Case for Samsung Galaxy A30 / Samsung Galaxy A20 / Samsung Galaxy M10s | 360 Degree Protection | Soft and Flexible (TPU | Matte Black),149.0,399.0,63,4.1,158,https://m.media-amazon.com/images/I/71Mjeswx3hL._AC_UL320_.jpg,,False,,False
B0761QZBBV,Zapcase Case Camera Protection Soft Back Cover for Motorola Moto E4 Plus (Rubber_Black),149.0,399.0,63,4.1,1487,https://m.media-amazon.com/images/I/71ELIf+TYSL._AC_UL320_.jpg,,False,,False
B0763NN12R,Zapcase Back Cover Case for Motorola Moto C Plus | Compatible for Motorola Moto C Plus Back Cover Case | 360 Degree Protection | Soft and Flexible (TPU | Matte Black),149.0,399.0,63,4.0,461,https://m.media-amazon.com/images/I/71HQEqb7LIL._AC_UL320_.jpg,,False,,False
B08HDML3MV,Pikkme Redmi 9 Power Leather Flip Cover Wallet Case for Redmi 9 Power (Blue),249.0,999.0,75,4.1,653,https://m.media-amazon.com/images/I/71lMMGm75rL._AC_UL320_.jpg,,False,,False
B0DYV2RRV7,"TheGiftKart Hybrid Shockproof Back Cover Case for Samsung Galaxy A56 5G | Hard Back Case Cover for Samsung Galaxy A56 5G (PC & TPU, Translucent Smoke Matte Back, Black Sides)",399.0,999.0,60,,,https://m.media-amazon.com/images/I/51n3Ae7cUJL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Hybrid-Shockproof-Samsung-Translucent/dp/B0DYV2RRV7/ref=sr_1_141?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.64OeOR5LWI7Y9nH8FGSZsbtGYoYZHel4ZjVG15ZraqwV-9ph6AQLDs3iU6clYAEgrQln2F76ijeOW2XCwJF_2i5UCraoEoGP3lk7FdaWyt-1TYaOavs0PSUW9zCEMBjagCwnPE4_mckn3maoGnvBVPpkpYcbZ22uytfZiBW1MEhUBYmJd--nQnZdkpeDQKlbAf_L7P0pnlnOoQtsCUthJSS14jded068JzzBQqiihIY.TJDO5rhnRDtYLQ9Y7qMpeSDm1I8kDslmi6nrN5Nad1k&dib_tag=se&keywords=mobile+back+cover&qid=1741417167&sprefix=mobile+back+cover%2Caps%2C256&sr=8-141&xpid=MRsRi1WTN-hc0,False,"FREE delivery Mon, 10 Mar on first order",False
